,Judul,Topik 1,Topik 2,Topik 3
416,"TUGAS AKHIR
SISTEM INFORMASI MANAJEMEN ASET PADA UPT DINAS PENDIDIKAN
KEC. BABAT. KAB. LAMONGAN
",0.0034613248267495265,0.003530709984818492,0.9930079651884319
417,PENERAPAN LOGIKA FUZZY PADA NON PLAYER CHARACTER (NPC) ENEMY UNTUK GAME HEROES OF SURABAYA,0.9941950627299135,0.00302339955784931,0.002781537712237132
418,RANCANG BANGUN GAME BOMB MATH MENGGUNAKAN METODE PEMBELAJARAN SCRAMBLE,0.5324444392549083,0.0026848270800976367,0.46487073366499415
419,Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Nasabah Dengan Metode Algoritma C4.5,0.00288327899504043,0.20511500528428186,0.7920017157206777
420,Aplikasi Pengelompokan Lahan Menggunakan Self Organizing Map (Som) Di Kabupaten Sumenep,0.0031889505647020476,0.9936080715841638,0.003202977851134071
421,Visualisasi Analisa Pembelajaran (Learning Analytics) pada E-Learning Mata Kuliah Sistem Informasi,0.0030817640327363287,0.0028985566456616284,0.9940196793216021
422,Klasifikasi Tingkat Diabetic Retinopathy Menggunakan K-Nearest Neighbors dan Moment Invarians Berbasis Fitur,0.9937836950178488,0.003158632423566702,0.0030576725585844972
423,Membangun Aplikasi Pembelajaran Matematika Dasar Bangun Datar Menggunakan Bahasa Pemrograman Python pada Perangkat Bergerak.,0.003288856378670262,0.0031119311778052025,0.9935992124435246
424,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PERUMAHAN DENGAN  METODE FUZZY ANALYTICAL HIERARCHY PROCESS  (STUDI KASUS : PERUMAHAN DAERAH GRESIK) ,0.0031302961966420996,0.003272534845683188,0.9935971689576748
425,SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMILIHAN MUSAHIL ASRAMA DENGAN METODE ENTROPY DAN TOPSIS (STUDI KASUS : ASRAMA UNIVERSITAS TRUNOJOYO MADURA) ,0.26215589566853265,0.0032674857416862585,0.7345766185897812
426,Sistem Pendukung Keputusan untuk Pemilihan Desain Interior dengan Menggunakan Fuzzy Analytical Hierarchy Process (FAHP),0.29932659816621315,0.0033391507761860273,0.6973342510576007
427,RANCANG BANGUN OPEN LEARNER MODEL (OLM) PADA SISTEM E-LEARNING,0.002779334951089199,0.0028521665567145674,0.9943684984921962
428,Penetapan harga jual produk dengan simulasi sistem dinamik untuk meningkatkan profitabilitas,0.003424390165350637,0.9352359089426275,0.0613397008920218
429,SISTEM REKOMENDASI PENDUKUNG KEPUTUSAN PEMILIHAN KEPALA SEKOLAH MENGGUNAKAN ALGORITMA C45. (STUDI KASUS: Dinas Pendidikan Kabupaten Madiun).,0.0033910120873926137,0.00331050076467283,0.9932984871479346
430,KLASIFIKASI FASE DIABETIC RETINOPATHY PADA FUNDUS MATA MENGGUNAKAN GRAY LEVEL RUN LENGTH MATRIX (GLRLM),0.7497395040367643,0.24765349681200235,0.002606999151233412
431,"SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT PULPA DENGAN METODE DEMPSTER
SHAFER",0.3344819121289393,0.4785366258218268,0.18698146204923397
432,KLASIFIKASI DIABETIC RETINOPATHY PADA CITRA RETINA MENGGUNAKAN PRINCIPAL COMPONENT ANALYSIS (PCA),0.6115501553621561,0.3853870620091087,0.003062782628735208
433,Sistem Pendukung Keputusan Penentuan Pegawai Berprestasi dengan Metode Weighted Product (WP) dan TOPSIS,0.004322531234488916,0.004648776774567783,0.9910286919909432
434,Klasifikasi Citra Mata Penderita Diabetic Retinopathy Menggunakan Simplify 2D-LDA,0.9928327836406463,0.0036097084272720486,0.0035575079320815843
435,Integrasi Kinect Dan Unity3D Menggunakan  Kinect SDK Untuk Pembuatan 3D Runner Game,0.9925536519334568,0.003554226277380512,0.0038921217891626464
436,Penerapan Gamification pada E-Learning Pembelajaran SQL,0.0034356608324640154,0.0033636221797327627,0.9932007169878032
437,"PENERAPAN E-LEARNING BERBASIS LEARNING TECHNOLOGY SYSTEM ARCHITECTURE (LTSA)
(Studi Kasus : Mata Kuliah Basis Data 2)
",0.002713309121243856,0.0026911126761043668,0.9945955782026518
438,Sistem Pendukung Keputusan Penentuan Nomor Perlombaan Cabang Olahraga Atletik Dengan Metode Naive Bayes,0.5542874547121133,0.2378446239926009,0.20786792129528578
439,Klasifikasi Diabetic Retinopathy Menggunakan Gray Level Cooccurence Matrix (GLCM),0.6091213218528122,0.38754642966052116,0.0033322484866666717
440,KLASIFIKASI PENYAKIT DIABETIC RETINOPATHY PADA CITRA RETINA MENGGUNAKAN METODE TWO DIMENSIONAL PRINCIPAL COMPONENT ANALYSIS (2DPCA),0.9943991895676526,0.0027973683326964157,0.002803442099650955
441,Deteksi Optic Disc Citra Retina Berbasis Algoritma Differential Morphological Profile (DMP),0.9953578192584833,0.0023756253915448466,0.0022665553499718514
442,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN SALES TERBAIK MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING (SAW),0.0026445721241268884,0.48345909414030735,0.5138963337355658
443,RANCANG BANGUN APLIKASI PANDUAN TINGKAT PENCAPAIAN PERKEMBANGAN ANAK USIA 4-5 TAHUN PADA PERANGKAT BERGERAK,0.0025001903112496734,0.0025112300099594653,0.9949885796787908
444,PENERAPAN FUZZY ANALYTHICAL HIERARCHY PROCESS (F-AHP)  PADA SISTEM PENDUKUNG KEPUTUSAN  PEMILIHAN RAKET  BADMINTON ,0.46315951313186193,0.10681282760784423,0.43002765926029385
445,PENERAPAN METODE SIMPLE ADDITIVE WEIGHTING (SAW) DALAM PEMBUATAN PERANGKAT LUNAK SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN PROGRAM STUDI BAGI SISWA MADRASAH ALIYAH NEGERI (MAN) BANGKALAN,0.0027390552749469925,0.0027071339620031417,0.9945538107630498
446,APLIKASI PENENTUAN PRIORITAS PENGEMBANGAN IKM MENGGUNAKAN VIKOR,0.003420774794294614,0.02207987061880499,0.9744993545869004
447,SISTEM PENDUKUNG KEPUTUSAN PEMBERIAN BANTUAN REHABILITASI GEDUNG DAN FASILITAS SEKOLAH DENGAN METODE MULTI ATRIBUTE GLOBAL INFERENCE OF QUALITY (MAGIQ),0.0033390611074949673,0.003518761598308903,0.9931421772941961
448,SISTEM PENILAIAN JAWABAN ESSAY OTOMATIS MENGGUNAKAN  METODE WINNOWING PADA PEMBELAJARAN TIK ,0.9934797196871141,0.0030749231577388418,0.003445357155146986
449,PEMODELAN SISTEM DINAMIK UNTUK MEMPREDIKSI TINGKAT KEHILANGAN AIR,0.003106680434225452,0.9937911427131615,0.003102176852613108
450,APLIKASI PENENTUAN JENJANG KOMPETENSI BERBASIS E-LEARNING MENGGUNAKAN METODE SIMPLE ADDITIVEWEIGHTING (SAW),0.003165573108120063,0.0031913833467530194,0.9936430435451269
451,SISTEM PENDUKUNG KEPUTUSAN PENCARIAN TEMPAT WISATA di SUMENEP MENGGUNAKAN METODE AHP,0.004143798640890769,0.004436731460563736,0.9914194698985455
452,ANALISA TINGKAT PENERIMAAN MEDIA PEMBELAJARAN E-LEARNING DENGAN MENGGUNAKAN TECHNOLOGY ACCEPTANCE MODEL (TAM),0.002418170602050272,0.002400580842978835,0.9951812485549708
453,SISTEM PENILAIAN MONITORING KOPERASI PADA DINAS KOPERASI DAN UKM KABUPATEN SAMPANG DENGAN MENGGUNAKAN METODE MAGIQ (MULTI ATTRIBUTE GLOBAL INFERENCE OF QUALITY),0.003784443880386885,0.003971579597696207,0.9922439765219169
454,"SISTEM DINAMIK UNTUK MENGANALISA EFEKTIVITAS KEBIJAKAN PENDIDIKAN DALAM PENYELARASAN
DUNIA KERJA KERJA INDUSTRI",0.0023665294852615766,0.0026878632950208866,0.9949456072197176
455,PERANCANGAN DAN IMPLEMENTASI APLIKASI ANDROID ALAT BANTU PEMBELAJARAN INTERAKTIF HURUF HIJAIYAH DENGAN METODE WAFA,0.489580826177704,0.003596768040947628,0.5068224057813483
456,Sistem Rekomendasi Pengaturan Pola Makan Penderita Diabetes Mellitus Menggunakan Metode K-mean Clustering,0.004060487815548302,0.9919245519654893,0.004014960218962251
457,KLASIFIKASI PENYAKIT DIABETES RETINOPATI MENGGUNAKAN LINEAR DISC ANALYSIS (LDA) DENGAN METODE EUCLIDEAN DISTANCE,0.9941366262171332,0.002964191739328928,0.002899182043538002
458,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN SISWA KELAS UNGGULAN MENGGUNAKAN METODE ENTROPY DAN ELIMINATION ET CHOIX TRADUISANT LA REALITE II (ELECTRE II),0.002763861322489573,0.002719100791702133,0.9945170378858083
459,Aplikasi UML Java Code Generator Menerapkan Design Pattern,0.005941607597293185,0.8213651961975545,0.17269319620515222
460,Analisa Perbandingan SAW dan TOPSIS untuk Open Recruitment Warga Laboratorium Teknik Informatika di Universitas Trunojoyo Madura,0.002742650408213806,0.0027017992647402128,0.994555550327046
461,ANALISA KINERJA KARYAWAN INDUSTRI KREATIF MENGGUNAKAN METODE BINARY LOGISTIK (STUDI KASUS : BATIK TRESNA),0.0029944922031887532,0.7002024078684379,0.29680309992837345
462,APLIKASI MEDIA PEMBELAJARAN MATEMATIKA DASAR INTERAKTIF ANTARA ORANG TUA DAN ANAK BERBASIS MOBILE ANDROID,0.003008516780320072,0.003008705415034892,0.9939827778046451
463,PNERAPAN METODE RECURSIVE DIVISION DAN METODE DEPTH FIRST SEARCH DALAM PEMBUATAN GAME HELP SAKERA OUT PADA PERANGKAT BERGERAK,0.9006461094425302,0.0031902051551697935,0.09616368540230008
464,Sistem Penjadwalan Sidang Tugas Akhir Menggunakan Algoritma Genetika (Studi Kasus: Teknik Informatika Universitas Trunojoyo Madura),0.6077288328346665,0.003405876692702241,0.3888652904726313
465,"SISTEM TEMU KEMBALI INFORMASI PADA JUDUL JURNAL MENGGUNAKAN 
LATENT SEMANTIC ANALYSIS
",0.7992509375142969,0.0029532076336800336,0.19779585485202306
466,SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI MERK DAN TIPE KELAS SEPEDA MOTOR UNTUK CALON PEMBELI MENGGUNAKAN KLASIFIKASI NAÃVE BAYESSIAN,0.0047953075250051465,0.23448361287425087,0.760721079600744
467,"SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN INDUSTRI KECIL MENENGAH (IKM)  UNGGULAN DI KABUPATEN SUMENEP DENGAN MENGGUNAKAN METODE WEIGHTED PRODUCT (WP)

Kata Kunci : Sistem Pendukung Keputusan, Industri Kec",0.004108650724920093,0.1757855346346874,0.8201058146403926
468,Sistem Pendukung Keputusan Pemilihan Program Studi Perguruan Tinggi untuk Siswa Sekolah Menengah Atas,0.002573373595931505,0.002592368076191789,0.9948342583278768
469,Rancang Bangun Sistem Informasi Bimbingan Konseling dan Pelanggaran Siswa,0.004149656600611697,0.004261142788981825,0.9915892006104063
470,Perancangan Sistem Informasi Pengelolaan Anggaran Berbasis Web,0.0026033662631010797,0.0026288655750293525,0.9947677681618695
471,Perancangan dan Pembuatan Sistem Informasi Pondok Pesantren Berbasis Web (Studi Kasus: Pondok Pesantren Al-Hikam Kec. Burneh Kab. Bangkalan ),0.004132581945445571,0.004008500627445974,0.9918589174271085
472,Klasifikasi Tingkat Diabetic Retinopathy Berbasis Hybrid Method Menggunakan Backpropagation Neural Network,0.650397061333994,0.34659535731509794,0.0030075813509078957
473,Simulasi Internet of Things Untuk Aplikasi Smarthome Pada Jaringan Wifi,0.002932275022967302,0.0027505307183495063,0.9943171942586831
474,Implementasi Enkripsi dan Kompresi Algoritma RSA dan Shannon-fano pada Layanan SMS Android,0.34636225891603356,0.0030111888007983015,0.6506265522831681
475,"SISTEM PENDUKUNG KEPUTUSAN PENENTUAN SISWA KELAS UNGGULAN MENGGUNAKAN 
METODE SAW DAN TOPSIS ",0.003655475317320833,0.0037054013652005656,0.9926391233174786
476,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN JURUSAN MADRASAH ALIYAH MIFTAHUL ULUM BETTET MENGGUNAKAN METODE VIÅ EKRITERIJUMSKO KOMPROMISNO RANGIRANJE (VIKOR),0.00364208205888651,0.0037311761698096938,0.9926267417713038
477,Identifikasi Motif Batik Madura Menggunakan 2D-DFT dan Naive Bayes Classifier,0.9137769481812956,0.081972025159768,0.004251026658936523
478,SISTEM INFORMASI MONITORING PENERIMAAN SISWA BARU SMA MELALUI JALUR NASIONAL,0.0033556059138678796,0.0035133366671039794,0.9931310574190282
479,SISTEM KOREKSI ESAI MENGGUNAKAN METODE COSINE SIMILARITY,0.44908592146979276,0.0038981821724389893,0.5470158963577681
480,SISTEM MANAJEMEN PEMBELAJARAN JARAK JAUH BERBASIS CSCL (COMPUTER-SUPPORTED COLLABORATIVE LEARNING),0.003241081795441387,0.27087288848439156,0.7258860297201671
481,SISTEM INFORMASI MANAJEMEN SIDANG PENGADILAN BERBASIS FRAMEWORK CODEIGHNITER DAN SMS GATEWAY,0.004375205944374839,0.004248349764329967,0.9913764442912952
482,SISTEM INFORMASI KRITERIA DAN PERANGKAT DATA AKREDITASI UNTUK SMP/MTs.,0.3528816851650222,0.003768806860083991,0.6433495079748938
483,"IDENTIFIKASI ACUTE LYMPHOBLASTIC LEUKEMIA (ALL) BERDASARKAN FITUR
BENTUK MENGGUNAKAN KLASIFIKASI NAIVE BAYES ",0.15026724291552615,0.847175799671304,0.0025569574131698992
484,RANCANG BANGUN APLIKASI SISTEM INFORMASI PERIJINAN ONLINE PADA BADAN PERIJINAN KABUPATEN BOJONEGORO,0.003626998776638283,0.0037175820573946113,0.9926554191659672
485,IDENTIFIKASI ACUTE LYMPHOBLASTIC LEUKEMIA MENGGUNAKAN BACKPROPAGATION BERBASIS FITUR BENTUK,0.33108139236818246,0.6653866507040478,0.003531956927769876
486,"SISTEM INFORMASI MANAJEMEN PRAKTIKUM
(STUDI KASUS: TEKNIK INFORMATIKA UNIVERSITAS TRUNOJOYO MADURA)",0.005028750964441187,0.00489668739874761,0.9900745616368113
487,Sistem Pendukung Keputusan Seleksi Masuk PBSI Menggunakan Metode SMART(Studi Kasus PBSI Kabupaten Sumenep),0.003412742078267064,0.9929475217561358,0.0036397361655972197
488,Pengenalan Motif Batik Madura Menggunakan 2D Discrete Cosine Transform dan Neural Network Backpropagation,0.8754915913702013,0.11941701917157316,0.005091389458225354
489,"ANALISIS SENTIMEN UNTUK MENGETAHUI RESPON PUBLIK MENGENAI KEBIJAKAN PEMERINTAH PADA TWITTER MENGGUNAKAN METODE NAIVE BAYES
(STUDI KASUS: Rancangan Hukuman Kebiri Bagi Pedofil)
",0.0039981519325791425,0.669092546626731,0.3269093014406899
490,RANCANG BANGUN APLIKASI PEMESANAN MAKANAN DENGAN FITUR CHAT MENGGUNAKAN PLATFORM ANDROID DAN WEB SERVICE,0.0031904992906454607,0.0032099126580759163,0.9935995880512786
491,RANCANG BANGUN APLIKASI ANDROID MEDIA PEMBELAJARAN KOSA KATA BAHASA ARAB BERGAMBAR DENGAN MENGGUNAKAN MODEL PENDEKATAN ADDIE   ,0.0029600448818546715,0.0029520875693298614,0.9940878675488154
492,PERBANDINGAN ALGORITMA WINNOWING DAN RABIN KARP DALAM SISTEM PENDETEKSI PLAGIARISME BERBASIS CHARACTER BASE METHODS,0.9929411749508601,0.0034316425457385775,0.0036271825034012613
493,SISTEM PENDUKUNG KEPUTUSAN PEMBERIAN PINJAMAN PADA ANGGOTA KPRI KARYA HUSADA PAMEKASAN MENGGUNAKAN METODESAW(SIMPLE ADDITIVE WEIGHTING),0.003816007942915238,0.003666005688037956,0.9925179863690469
494,APLIKASI KLASIFIKASI DOKUMEN BERDASARKAN BIDANG MINAT MENGGUNAKAN METODE NAIVE BAYES,0.7275761548529788,0.0031076582994115434,0.2693161868476096
495,SISTEM INFORMASI REKOMENDASI CUSTOMER BATIK MENGGUNAKAN ASSOSIATION RULE MINING,0.2517182617650981,0.12946469879572,0.6188170394391819
496,PEMODELAN SISTEM DINAMIK UNTUK MENINGKATKAN PROFIT PETANI GARAM,0.0035232429418151356,0.9928214664182978,0.003655290639886913
497,CUSTOMER PROFILING MENGGUNAKAN ALGORITMA K-MEAN PADA USAHA KECIL MENENGAH BATIK MADURA,0.6632322696722197,0.33312678413348984,0.0036409461942905107
498,Analytical Hierarchy Process (AHP) Untuk Evaluasi Sistem Monitoring Master Plan Teknologi Informasi Pemerintah Kota Mojokerto,0.003525134030813898,0.0031086728470617175,0.9933661931221244
499,VIRTUAL REALITY UNTUK PENGENALAN LINGKUNGAN LABORATORIUM TEKNIK INFORMATIKA UTM,0.04025991850291045,0.0034651944441829795,0.9562748870529065
500,"VIRTUAL REALITY SEBAGAI MEDIA PENGENALAN BENDA BERSEJARAH
(Studi Kasus: Museum Cakraningrat)",0.00311638104091439,0.5713209833232984,0.42556263563578717
501,"SISTEM MONITORING MASTER PLAN TEKNOLOGI INFORMASI PEMERINTAH KOTA
MOJOKERTO",0.0032074219662153224,0.0032535612797747033,0.99353901675401
502,DETEKSI OPTIC NERVE HEAD (ONH) PADA CITRA RETINA MENGGUNAKAN MORFOLOGI MATEMATIS DAN TRANSFORMASI HOUGH,0.9961063326134999,0.0019226868132965413,0.0019709805732034216
503,CONTENT BASED IMAGE RETRIEVAL USING COLOR HISTOGRAM,0.9953787290899739,0.0022727019583454796,0.0023485689516804797
504,"SISTEM INFORMASI PENGELOLAAN DARAH BERBASIS WEB, STUDI KASUS UNIT TRANSFUSI DARAH PAANG MERAH INDONESIA KABUPATEN BANGKALAN",0.003451521876784682,0.19601009467178493,0.8005383834514304
505,PEMBUATAN APLIKASI OLAP (ON-LINE ANALYTICAL PROCESSING) TINGKAT KELULUSAN MAHASISWA (STUDI KASUS FAKULTAS TEKNIK PROGRAM STUDI TEKNIK INFORMATIKA UNIVERSITAS TRUNOJOYO MADURA),0.19700873250041043,0.0031653204385586617,0.7998259470610309
506,"Perangkingan Kinerja Guru SD Menggunakan Kombinasi Metode 
IPMS, SMARTER dan TOPSIS
(Studi Kasus : UPT Dinas Pendidikan Kec. Talango Kab. Sumenep) ",0.0027822224392244836,0.0028141951803973184,0.9944035823803782
507,RANCANG BANGUN SISTEM PENILAIAN KINERJA PERUSAHAAN DAERAH AIR MINUM (PDAM) KABUPATEN BOJONEGORO MENGGUNAKAN ANALISIS IMPORTANCE AND PERFORMANCE MATRIX  DAN ANALISIS KESENJANGAN/GAP,0.0030462412228338307,0.8905303257704944,0.10642343300667186
508,KLASTERISASI GRAPH JEJARING SOSIAL MENGGUNAKAN METODE K â MEDOIDS,0.9934161967508477,0.003342415557140632,0.003241387692011626
509,"RANCANG BANGUN SISTEM INFORMASI MANAJEMEN KERJA PRAKTEK MENGGUNAKAN PEMODELAN MVC (MODEL VIEW CONTROLER)
 (Studi Kasus : Teknik Informatika Universitas Trunojoyo Madura)
",0.003713512122596672,0.0037207220324298952,0.9925657658449735
510,IMPLEMENTASI METODE MULTI-DIMENSIONAL SCALING DAN K-MEANS CLUSTERING UNTUK DETEKSI KOMUNITAS PADA DATA BERBASIS GRAF,0.9908528654866219,0.004689149434175098,0.004457985079203049
511,SISTEM PENCARIAN TEKS TERJEMAHAN AYAT ALQURAN DAN PEMBENTUKAN REKOMENDASI MENGGUNAKAN COSINE SIMILARITY,0.99468648519049,0.002499907299469459,0.002813607510040689
512,"IMPLEMENTASI MODIFIED GRAMMATICAL EVOLUTION UNTUK PEMBUATAN
LEVEL YANG DINAMIS PADA GAME PLATFORMER SUPER TUX
",0.9940896842748483,0.0030033508360450337,0.002906964889106713
513,Implementasi Algoritma Genetika dan Lindenmayer System untuk Pembuatan Tanaman Cabai pada Game Pemeliharaan Tanaman,0.7356281819105228,0.003944980504702825,0.2604268375847743
514,IMPLEMENTASI AGENT-BASED DUNGEON GROWING  UNTUK PEMBUATAN PETA DAN GENETIC ALGORITHM UNTUK MENEMUKAN SOLUSI TERBAIK PADA GAME ROGUELIKE,0.99302426121351,0.0033397015682239345,0.0036360372182662796
515,PERBANDINGAN ALGORITMA WINNOWING DAN COSINE SIMILIARITY PADA PENILAIAN JAWABAN ESAI,0.9025877309963503,0.003944140632188835,0.09346812837146093
516,IMPLEMENTASI FRAMEWORK LARAVEL PADA APLIKASI ADMINISTRASI DESA KEPUHKEMIRI SIDOARJO JAWA TIMUR,0.004946650603118014,0.005001646789296879,0.9900517026075851
517,RANCANG BANGUN AUGMENTED REALITY UNTUK E-COMMERCE BERBASIS ANDROID (ARCOMMERCE),0.0026842364931401403,0.0027423551312900046,0.9945734083755698
518,PERANCANGAN SISTEM INFORMASI LAYANAN KESEHATAN PUSKESMAS PAMOLOKAN KABUPATEN SUMENEP BERBASIS WEB,0.003491611309050955,0.0035917078129685002,0.9929166808779806
519,RANCANG BANGUN SISTEM INFORMASI PEMANTAUAN PERKEMBANGAN ATLET BULUTANGKIS,0.004681832794376958,0.07381582138521495,0.9215023458204082
520,PERBANDINGAN ALGORITMA WINNOWING DAN BIWORD WINNOWING UNTUK PENDETEKSIAN PLAGIASI DOKUMEN,0.9613684097153495,0.0038649279379510235,0.034766662346699395
521,IMPLEMENTASI KRIPTOGRAFI PADA APLIKASI INSTANT MESSAGING ANDROID MENGGUNAKAN MODIFIKASI VIGENERE CIPHER,0.003660054962525411,0.003153023623331304,0.9931869214141433
522,"Web Crawler Jejak Pertandingan Bulutangkis Tunggal Putra PBSI
Menggunakan Teknik Grabbing",0.8375800845048375,0.005175202998257536,0.15724471249690503
523,SISTEM PENDUKUNG KEPUTUSAN PEMBERIAN BEASISWA MENGGUNKAN METODE ELIMINATION ET CHOIX TRADUISANT LA REALITE II (ELECTRE II,0.0032430607432878283,0.0033784681030419672,0.9933784711536703
524,"PENERAPAN METODE TRIPLE EXPONENTIAL 
SMOOTHING PADA SISTEM PERAMALAN PERSEDIAAN 
OBAT-OBATAN PADA APOTEK ARINI KAMAL ",0.00457391990334871,0.9626638731297698,0.03276220696688155
525,APLIKASI SISTEM INFORMASI EVALUASI MUTU AKADEMIK DAN PROSES PEMBELAJARAN BERBASIS ANDROID (STUDI KASUS: PROGRAM STUDI TEKNIK INFORMATIKA UNIVERSITAS TRUNOJOYO MADURA),0.0026518510179175717,0.039142199673703026,0.9582059493083794
526,"RANCANG BANGUN GAME PEMBELAJARAN PENGENALAN
WARNA, BENTUK DAN HURUF MENGGUNAKAN COCOS2DX
FRAMEWORK",0.28296274323075976,0.0033598929212078185,0.7136773638480324
527,SISTEM PENGAMBILAN KEPUTUSAN UNTUK PENJURUSAN PADA SMKN 1 LABANG MENGGUNAKAN METODE SMART,0.0049864144301183825,0.0052080826044772375,0.9898055029654044
528,"KLASIFIKASI SENTIMEN TINGKAT KETERTARIKAN PENGUNJUNG
TERHADAP ONLINE SHOP PADA TWITTER MENGGUNAKAN METODE
NAIVE BAYES
(Studi Kasus : @lazada, @tokopedia dan @bukalapak)",0.0038202978058367596,0.9921716997585264,0.0040080024356367785
529,DESAIN DAN IMPLEMENTASI OTENTIKASI PENGGUNA PADA JARINGAN WIRELESS MIKROTIK BERBASIS FREERADIUS DAN DALORADIUS PADA LABORATORIUM COMMON COMPUTING UNIVERSITAS TRUNOJOYO MADURA,0.48779726566209003,0.003399276603163699,0.5088034577347462
530,RANCANG BANGUN APLIKASI PENGOLAHAN NILAI RAPOR BERBASIS WEB PADA SEKOLAH MENENGAH KEJURUAN,0.0030520825716964023,0.003013022258287001,0.9939348951700165
531,Pengembangan Intrusion Prevention system pada internet server berbasis Suricata dan IPtables,0.9902151209369631,0.0048676451868619654,0.004917233876174899
532,"IDENTIFIKASI ACUTE LYMPHOBLASTIC
LEUKEMIA (ALL) MENGGUNAKAN KLASIFIKASI
NAIVE BAYES DAN FITUR GRAY LEVEL COOCCURENCE
(GLCM)",0.36364771762248715,0.6333335603500462,0.0030187220274665765
533,OPINION MINING TERHADAP KEBIJAKAN PUBLIK DARI TWITTER MENGGUNAKAN PRINCIPAL COMPONENT ANALYSIS DAN EXPECTATION MAXIMIZATION,0.6568569099248662,0.07878601679631132,0.26435707327882246
534,MENILAI KINERJA TEKNIK REDUKSI DIMENSI PCA PADA ANALISIS OPINI MASYARAKAT BERBASIS DATA TWITTER MENGGUNAKAN METODE NAÃVE BAYES CLASIFIER,0.28454935902497713,0.711260687643023,0.004189953331999949
535,RANCANG BANGUN APLIKASI PEMBELAJARAN BAHASA MADURA,0.0033241685723542306,0.0034762391435043598,0.9931995922841413
536,PERANCANGAN APLIKASI PEMBELAJARAN RAGAM BUDAYA INDONESIA,0.005568792604714063,0.005455999403846036,0.9889752079914399
537,"Sistem Penerimaan Bantuan Langsung Tunai (BLT) Terhadap
Masyarakat Nelayan Pesisir Pengaruh Kenaikan Harga Bbm
Dengan Menggunakan Metode AHP (Analytical Hierarchy Process)",0.002487236283004702,0.002563869717999563,0.9949488939989958
538,CLUSTERING BERITA OLAHRAGA BERBAHASA INDONESIA MENGGUNAKAN METODE K-MEDOID BERSYARAT,0.9207041524441063,0.07504286635454235,0.0042529812013514445
539,RANCANG BANGUN APLIKASI PENCATAT STATISTIK PERTANDINGAN BULUTANGKIS SECARA REALTIME DENGAN MENGGUNAKANAJAX JQUERY,0.004930712668629273,0.123376432562574,0.8716928547687968
540,SMART HOME MONITORING SYSTEM IOT PADA PERANGKAT BERGERAK ANDROID MENGGUNAKAN RASPBERRY PI DAN PIR SENSOR,0.18319209489628294,0.0027348481256652788,0.8140730569780518
541,Klasifikasi Penyakit Diabetes Retinopati menggunakan Metode GLRLM ( Gray Level Run Lenght Matrix) LVQ (Learning Vector Equantization),0.8894204292121932,0.1078433086831946,0.0027362621046121134
542,IMPLEMENTASI ALGORITMA STEGANOGRAFI WHITESPACE DAN ENKRIPSI RC6 UNTUK KEAMANAN PADA TEKS,0.33333333333333337,0.33333333333333337,0.33333333333333337
543,"APLIKASI TATA KELOLA ADMINISTRASI PENDUDUK BERBASIS
HIRARCHICAL MODEL VIEW CONTROLLER
(Implementasi Peraturan Menteri Dalam Negeri No 47 Tahun 2016)",0.23547584385972664,0.0029541846041933432,0.76156997153608
544,"APLIKASI TATA KELOLA ADMINISTRASI UMUM BERBASIS HIRARCHICAL MODEL VIEW CONTROLLER
 (Implementasi Peraturan Menteri Dalam Negeri No 47 Tahun 2016)",0.20971879545104555,0.00535943921770667,0.7849217653312477
545,"APLIKASI TATA KELOLA ADMINISTRASI PEMBANGUNAN BERBASIS HIRARCHICAL MODEL VIEW CONTROLLER
 (Implementasi Peraturan Menteri Dalam Negeri No 47 Tahun 2016)
",0.17285395815895152,0.003720886178275107,0.8234251556627733
546,,0.33333333333333337,0.33333333333333337,0.33333333333333337
547,IMPLEMENTASI METODE SERVQUAL DAN SAW UNTUK ANALISA KEPUASAN PASIEN BERDASARKAN KUALITAS PELAYANAN POLI RAWAT JALAN,0.33333333333333337,0.33333333333333337,0.33333333333333337
548,Penentuan Penerima Beasiswa Menggunakan Metode SAW dan TOPSIS,0.004556673345172708,0.004541892847813627,0.9909014338070137
549,"Pengembangan Software Audit Teknologi Informasi
Berdasarkan COBIT 4.1 Framework pada
Domain Plan and Organize (PO)
",0.0024273068204063164,0.002474642609458685,0.995098050570135
550,PENGENALAN TANDA TANGAN DENGAN METODE MODIFIED DIRECTION FEATURE (MDF) DAN EUCLIDEAN DISTANCE,0.9933227419408556,0.003314691968570709,0.003362566090573645
551,Pengenalan Tanda Tangan Menggunakan Metode Moment Invarian Dan Euclidean Distance,0.9909930483263989,0.004525424480914774,0.004481527192686324
552,Sistem Pakar Pendeteksi Penyakit pada Balita Menggunakan Metode Certainty Factor,0.003631208991536743,0.47016507094523763,0.5262037200632256
553,,0.33333333333333337,0.33333333333333337,0.33333333333333337
